name,id,lat,lon,PostalCode,City,formattedAddress,type,ZipCodeTrue,Arr,nblike
Hôtel Jeanne d'Arc,4bcfebf8a8b3a593e122635f,48.85554724672368,2.363238815543683,75004,Paris,"['3 rue de Jarente', '75004 Paris', 'France']",Hotel,75004,4,10
Maison Bréguet,5a425e79e679bc7b2268db08,48.856497399076225,2.371962128755275,75011,Paris,"['8 rue Breguet', '75011 Paris', 'France']",Hotel,75011,11,8
Les Tournelles Hotel,578cda3a498e578df27efbcb,48.85700764015503,2.3644908118245302,,,['France'],Hotel,75003,3,7
Hotel Daval,4be33916660ec928df7acb3b,48.85469673355198,2.371156071395772,75011,Paris,"['21 rue Daval', '75011 Paris', 'France']",Hotel,75011,11,2
Hotel Marais Bastille,4dbc4fa54df044e524e0cc39,48.85728012984368,2.3712599833819916,75011,Paris,"['36 Boulevard Richard Lenoir', '75011 Paris', 'France']",Hotel,75011,11,6
Hôtel de la Herse d'Or,4be2c0f1ee0062b59b5bb3c8,48.853703488263605,2.36618040879153,75004,Paris,"['20 rue Saint-Antoine', '75004 Paris', 'France']",Hotel,75004,4,11
CAMPANILE PARIS 11 - Bastille - Le Marais,565b19ed498ebb76678ba830,48.8574,2.36985,75011,Paris,"['9 rue Du Chemin Vert', '75011 Paris', 'France']",Hotel,75011,11,0
Hostellerie du Marais Paris,4bc8e3c2762beee107a73d38,48.857007538016326,2.3644803659020623,75003,Paris,"['30 Rue De Turenne', '75003 Paris', 'France']",Hotel,75003,3,1
Hotel Royal Bastille,4d87a07b5e70224b07714d09,48.85368835776897,2.370690275422646,,,"['14 rue de la roquette', 'France']",Hotel,75011,11,2
Hotel Lyon-Mulhouse,4c8d676ef0ce236a82c720ef,48.854711,2.368833,75011,Paris,"['8 Boulevard Beaumarchais (Bastille)', '75011 Paris', 'France']",Hotel,75011,11,0
Le Moment Paris,50f797bce4b0c5b264f26316,48.85354110525323,2.364491969347,75004,Paris,"['26 rue Beautreillis', '75004 Paris', 'France']",Boarding House,75004,4,2
Campanile Paris 11 Bastille-Le Marais,4bccb3538920b713a6969edc,48.85771847060912,2.3697988687172256,75011,Paris,"['34/36 Rue Saint Sabin', '75011 Paris', 'France']",Hotel,75011,11,29
Les Toits du Marais,4f787892e4b0ca8cfdeeca4e,48.857261,2.364035,,Paris,"['39, Rue de Tourenne', 'Paris', 'France']",Bed & Breakfast,75003,3,0
Parisian Sublet,4ca3a3f7f832a1cd174c9fe5,48.854444,2.3714013666666665,75011,Paris,"['21 Rue Daval', '75011 Paris', 'France']",Hotel,75011,11,0
Hôtel Bastille Speria,4adcda01f964a520043121e3,48.853952098813096,2.3674825070440413,75004,Paris,"['1 rue de la Bastille', '75004 Paris', 'France']",Hotel,75004,4,6
Campanille Paris XI Bastille,51893168498e522e3e4d5c54,48.85755238972651,2.3701777690519963,,,['France'],Hotel,75011,11,0
Hôtel des Chevaliers,4adcda00f964a520d43021e3,48.857031899999996,2.36442,75003,Paris,"['30 Rue de Turenne', '75003 Paris', 'France']",Hotel Bar,75003,3,0
Martin Vars Hotel,4f5fe0b3e4b0f4b0a2d2605b,48.85522842407226,2.36505389213562,75004,Paris,"['3 Place des Vosges, 75004 Paris', '75004 Paris', 'France']",Hotel,75004,4,0
Aux Trois Portes Hotel Paris,4bc8d2d2762beee15b8f3d38,48.858094,2.371693,,Paris,"['44 Boulevard Richard Lenoir', 'Paris', 'France']",Hotel,75011,11,0
Hôtel de la Place des Vosges,4adcda03f964a520c63121e3,48.85444815566164,2.365114278181911,75004,Paris,"['12 rue de Birague', '75004 Paris', 'France']",Hotel,75004,4,5
Pick A Flat - Beautreillis,570a7355cd10b7535c897baf,48.853573571511134,2.364244868401132,75004,Paris,"['Rue Beautreillis', '75004 Paris', 'France']",Bed & Breakfast,75004,4,1
Hôtel Turenne Le Marais,4bd7318f304fce72fe3233ab,48.85508220217492,2.3633378712409416,75004,Paris,"['6 rue de Turenne', '75004 Paris', 'France']",Hotel,75004,4,23
Hotel Bastille,4c95538282b56dcb05fdd7aa,48.85405249666175,2.3710545686218882,75011,Paris,"['24 rue de la Rouquette', '75011 Paris', 'France']",Hotel,75011,11,0
Best Western Marais Bastille,4cbc909d4352a1cd2c019ff5,48.85723725167798,2.371612419337908,75011,Paris,"['36 boulevard Richard Lenoir', '75011 Paris', 'France']",Hotel,75011,11,2
sully hotel,53f5ac8d498ee6361de007e7,48.85420287661553,2.3642830618349464,75004,Paris,"['Rue Saint-Antoine 48', '75004 Paris', 'France']",Hotel,75004,4,0
Hôtel L'Original,51988b8c498e19a0c95edc75,48.85494210722799,2.3688778821958514,,,['France'],Hotel,75011,11,1
Citadines Bastille Marais,4c3d5be1a97bbe9a49cffbdd,48.858142621908684,2.370640908128669,75011,Paris,"['37 boulevard Richard Lenoir', '75011 Paris', 'France']",Hotel,75011,11,24
Hôtel Les Jardins du Marais,4b7051cdf964a5205b122de3,48.86069911867528,2.3685297404907706,75011,Paris,"['74 rue Amelot', '75011 Paris', 'France']",Hotel,75011,11,87
Hôtel Bastille de Launay,4bcf612e0ffdce72cb69b2c0,48.858585,2.3686137,75011,Paris,"['42 Rue Amelot', '75011 Paris', 'France']",Hotel,75011,11,11
Grand Hôtel Amelot,4adcda01f964a520053121e3,48.85923014659386,2.3683327119450297,75011,Paris,"['54 rue Amelot', '75011 Paris', 'France']",Hotel,75011,11,4
Hôtel Villa Beaumarchais,4c4ed570f53d0f478b8f2aa7,48.85894958243382,2.3668517271831337,75003,Paris,"['5 rue des Arquebusiers', '75003 Paris', 'France']",Hotel,75003,3,17
Hôtel Beaumarchais,4b734933f964a52067a62de3,48.86285851311412,2.3676180839538574,75011,Paris,"['3 rue Oberkampf', '75011 Paris', 'France']",Hotel,75011,11,2
Airbnb Rental,4e2fecf852b111a1e387f96b,48.86115984,2.36548366,75003,Paris,"['Rue du Pont aux Choux', '75003 Paris', 'France']",Bed & Breakfast,75003,3,0
Hotel Droog,51b34402498eead645cd7801,48.861258,2.367179,75003,Paris,"['111 Boulevard Beaumarchais', '75003 Paris', 'France']",Hotel,75003,3,0
Hôtel Saint Sebastien,4de49737c65b7a3e214d6bc4,48.86164965513197,2.3710146905360774,75011,Paris,"['Passage Saint-Sébastien', '75011 Paris', 'France']",Hotel,75011,11,3
Grand Hôtel Amelot,56376dd5498ea61bf60dfba6,48.859257,2.368409,75011,Paris,"['54 rue Amelot', '75011 Paris', 'France']",Hotel,75011,11,0
Waytostay,4d41e4c6aed776ebe9506897,48.858999999999995,2.3668,75003,Paris,"['Rue Saint-Claude, 03ème Marais', '75003 Paris', 'France']",Hotel,75003,3,0
Airbnb @ 16 rue des Filles du Calvaire,54495609498eee63c653afde,48.862504427149275,2.3663285955145668,75003,Paris,"['16 rue des Filles du Calvaire', '75003 Paris', 'France']",Bed & Breakfast,75003,3,0
MHIF Le Marais by HappyCulture,5805dc5138fab401f98d748d,48.861759,2.365236,75004,Paris,"['rue Commines', '75004 Paris', 'France']",Hotel,75003,3,0
Hotellin Pehmeä Peti,5719af63498e7e9c4b6e4290,48.858270000000005,2.3720415,,,['France'],Bed & Breakfast,75011,11,0
My Hotel in France Le Marais,4b0be72af964a520943423e3,48.86163548197318,2.3649317797915153,75003,Paris,"['2 bis rue Commines', '75003 Paris', 'France']",Hotel,75003,3,10
Ibis Bastille – Opéra,4bc5649f6c26b713f14bebf3,48.85744714710339,2.3729019215283857,75011,Paris,"['15 rue Bréguet', '75011 Paris', 'France']",Hotel,75011,11,55
Grand Hôtel Nouvel Opéra,4c1f985963750f47945cbb67,48.855481176327636,2.3788531120046343,75011,Paris,"['152 avenue Ledru-Rollin', '75011 Paris', 'France']",Hotel,75011,11,16
Mercure Paris Bastille,4cae08428c48a0932e30712c,48.857252069133175,2.3809083810910048,75011,Paris,"['53 rue Richard Lenoir', '75011 Paris', 'France']",Hotel,75011,11,13
Hôtel Exquis,56294bbe498ec69847d19df7,48.85369688167342,2.3805417290679864,75011,Paris,"['71,  rue de Charonne', '75011 Paris', 'France']",Resort,75011,11,16
Hotel Richard,4d486ee3753aa093fb96cfe0,48.855998493684616,2.381432061476178,75011,Paris,"['35 Rue Richard Lenoir', '75011 Paris', 'France']",Hotel,75011,11,1
Grand Hôtel Voltaire  ,4cebbc75f1c6236a2a7971f0,48.85629926343045,2.3822805402960507,75011,Paris,"['150 boulevard Voltaire', '75011 Paris', 'France']",Hotel,75011,11,1
Le Royal Voltaire,4c3c40e74bc9a593395dd271,48.85746181889828,2.380722942355355,75011,Paris,"['132 boulevard voltaire', '75011 Paris', 'France']",Hotel,75011,11,2
Hôtel des Arts Bastille,4b65fb0ff964a520580c2be3,48.854028290760404,2.3820091016438445,75011,Paris,"['2 rue Godefroy Cavaignac', '75011 Paris', 'France']",Hotel,75011,11,4
hexquis Hotel By Elegancia,57397fef498ebc59d854bbbd,48.85369977660037,2.3804444074630737,75011,Paris,"['71 Rue de Charonne', '75011 Paris', 'France']",Hotel,75011,11,0
Lpl Hotel,506e1d27e4b05bc7627512ae,48.855847,2.381496,,,['France'],Bed & Breakfast,75011,11,0
Hôtel Baudin,505de50ce4b08dae9b424165,48.853303000000004,2.3771310000000003,,,['France'],Resort,75011,11,2
Hôtel des Sans-Culottes,4adcda00f964a520eb3021e3,48.85361629082652,2.373054251074791,75011,Paris,"['27 rue de Lappe', '75011 Paris', 'France']",Hotel,75011,11,0
Exquis by Elegancia,5605af54498e98c34ab52f71,48.853866,2.380566,,,['France'],Hotel,75011,11,3
Standard Design Hôtel,4c2138a99390c9b66cb3c8cd,48.85549969047512,2.374546527564741,75011,Paris,"['29 Rue des Taillandiers', '75011 Paris', 'France']",Hotel,75011,11,9
Hipotel Voltaire,4e26737bb61ce3fb054ee945,48.857418463668004,2.380771827257945,75011,Paris,"['132 boulevard Voltaire', '75011 Paris', 'France']",Hotel,75011,11,6
Mercure,4d997e04942ba0938a949c8c,48.857062407936475,2.3801438436185665,,Paris,"['Rue Royale', 'Paris', 'France']",Hotel,75011,11,0
Waytostay,4d41e4eaaed776eb6d566897,48.8556,2.3786,75011,Paris,"['Rue de la Roquette, 11ème La Bastille', '75011 Paris', 'France']",Hotel,75011,11,0
Hi-Matic/Hi-Life,4db9ba914b22a2fe44f8ddf8,48.85371376229978,2.380604851439992,75012,Paris,"['71 rue de Charonne', '75012 Paris', 'France']",Hotel,75011,11,7
Hotel Anya,4ed65bb661afeefb7cae87af,48.85653799466074,2.38149504428516,75011,Paris,"['5 Passage Viallet, 75011 Paris', '75011 Paris', 'France']",Resort,75011,11,1
Across The Yellow Door,4b9e2830f964a5202cce36e3,48.85771,2.3728,,,['France'],Bed & Breakfast,75011,11,0
Hôtel Royal Voltaire,4adcda03f964a520b83121e3,48.8571552,2.3808043999999997,75011,Paris,"['53 Rue Richard Lenoir', '75011 Paris', 'France']",Hotel,75011,11,0
Gardette Park Hotel,4f8efccfe4b0476e3b3904ac,48.86095955923589,2.378947593179896,75011,Paris,"['1 rue du Général Blaise', '75011 Paris', 'France']",Hotel,75011,11,16
Hotel Paris Voltaire,4be1a5038dd062b55b703e3c,48.85838820022297,2.377722609016928,75011,Paris,"['79 rue Sedaine', '75011 Paris', 'France']",Hotel,75011,11,2
New Hotel le Voltaire,4c79099cdbaa76b0196f184b,48.85833922331419,2.381647675298494,75011,Paris,"['3, rue Petion', '75011 Paris', 'France']",Hotel,75011,11,10
Au Royal Mad,4fec5c1ae4b0d2061707a4f1,48.858165793675525,2.377593409085855,75011,Paris,"['68 rue Sedaine', '75011 Paris', 'France']",Bed & Breakfast,75011,11,16
Marie House,4c9b78d480958cfa4ad34bd4,48.859687125,2.3762281125,75011,Paris,"['56 rue du Chemin Vert', '75011 Paris', 'France']",Boarding House,75011,11,0
Hôtel Saint-Ambroise,4fbcc4cbe4b04d6c37d6ec50,48.859553000000005,2.373621,75011,Paris,"[""5 rue de l'Asile Popincourt"", '75011 Paris', 'France']",Boarding House,75011,11,0
Maison de Oyaji,58643b357d0f6d0aa256f00d,48.862497,2.377816,,,['France'],Vacation Rental,75011,11,1
마리하우스 민박,56ba5e5c498edd330a3e47f1,48.859790000000004,2.3763144,,Paris,"['Paris', 'France']",Hostel,75011,11,2
Garden Hotel,4ba5618bf964a5204e0139e3,48.860973,2.378951,75011,Paris,"['1 rue du Général Blaise', '75011 Paris', 'France']",Hotel,75011,11,2
Hôtel du Chemin Vert,4fcfa512e4b07997d32c1342,48.861026899873096,2.380589246749878,75011,Paris,"['97 rue du Chemin Vert', '75011 Paris', 'France']",Hotel,75011,11,4
Hôtel Kyriad,4e6a3952aeb7c31e42f4b258,48.86106262,2.380574,75011,Paris,"['97 rue du Chemin Vert', '75011 Paris', 'France']",Hotel,75011,11,0
Jean's Boudoir,4d909429c1b1721ef1575e46,48.85858397,2.3751742899999995,75011,Paris,"['46 rue du Chemin Vert', '75011 Paris', 'France']",Hotel,75011,11,0
Hotel Rhétia,501ec600e4b0d64f433d2de8,48.86114836143538,2.3786895760163818,,,['France'],Hotel,75011,11,0
Hotel Acacia,52500ef511d249ceea35bc5d,48.86100020865115,2.378260314136437,,Paris,"['Paris', 'France']",Hotel,75011,11,0
Hôtel Crowne Plaza,4b98a9f5f964a520a24a35e3,48.867314,2.365528,75011,Paris,"['10 place de la Republique', '75011 Paris', 'France']",Hotel,75011,11,92
1K Hotel,54920877498e165b731f8e2b,48.86399204293927,2.3660648869472687,75003,Paris,"['Paris', '75003 Paris', 'France']",Hotel,75003,3,26
Best Western Saint Martin Bastille,5398d6c6498ebaba34d8021b,48.864521023469756,2.3712307512596453,75011,Paris,"['114 boulevard Richard Lenoir', '75011 Paris', 'France']",Hotel,75011,11,2
Hotel Mareuil,4f9ac84ce5e813f557055cb1,48.8660308725437,2.367584639256715,75011,Paris,"['51 rue de Malte', '75011 Paris', 'France']",Hotel,75011,11,11
Hotel ibis Paris Avenue de la Republique (Hôtel ibis Paris Avenue de la Republique),56194a95498ec9812053ada3,48.86655640882674,2.3678553488287584,75011,Paris,"['14 rue Rampon', '75011 Paris', 'France']",Hotel,75011,11,19
Albert's Hotel,5cdf251204d1ae002c556dab,48.865933,2.368515,75011,Paris,"['22 Rue du Grand Prieuré', '75011 Paris', 'France']",Hotel,75011,11,1
Le General Hotel,4baa347ef964a52018533ae3,48.86621924841221,2.3669549963358505,75011,Paris,"['5 - 7 rue Rampon', '75011 Paris', 'France']",Hotel,75011,11,27
Mary's Hôtel République,4adcda03f964a520b33121e3,48.8640965900934,2.3687130916463377,75011,Paris,"['15 rue de Malte', '75011 Paris', 'France']",Hotel,75011,11,3
Hô Marais Hotel,519f48a6498ed821453cd463,48.86539849767727,2.365419431391002,75003,Paris,"['38 boulevard du Temple', '75003 Paris', 'France']",Hotel,75011,11,9
Hotel du Nord et de l'Est Paris,4be1a5638dd062b591703e3c,48.86591007824132,2.367481333190768,75011,Paris,"['49 rue de Malte', '75011 Paris', 'France']",Hotel,75011,11,9
Hôtel Gabriel,4b1f4b86f964a5204c2524e3,48.86618953407674,2.3683925510363992,75011,Paris,"['25 rue du Grand Prieuré', '75011 Paris', 'France']",Hotel,75011,11,19
Hôtel Alhambra,4d49de3d5241236abf307a04,48.8640048787466,2.368780448245273,75011,Paris,"['13 rue de Malte', '75011 Paris', 'France']",Hotel,75011,11,9
20 Prieure Hotel,4b6d8128f964a520d5782ce3,48.865972911368075,2.3684664661422192,75011,Paris,"['20, rue du grand Prieure', '75011 Paris', 'France']",Hotel,75011,11,15
Auberge de jeunesse Paris-Jules Ferry,528374ae11d2e25816d51e79,48.867237879181204,2.368948459625244,75011,Paris,"['8 boulevard Jules Ferry', '75011 Paris', 'France']",Hostel,75011,11,0
Hotel My Home in Paris,574472f2498e2cd169e90a33,48.863824,2.369068,75011,Paris,"['5 rue de Malte', '75011 Paris', 'France']",Hotel,75011,11,8
Gabriel Marais Hotel,4e84be4f2fb6611bdfd707ca,48.866139000000004,2.3684925,75011,Paris,"['25 rue du Grand Prieuré', '75011 Paris', 'France']",Hotel,75011,11,0
Studio La Fontaine,50ba6d58e4b02759414cf16a,48.866147,2.371732,,,['France'],Hostel,75011,11,0
Hostelling International,50afe296e4b0a2172d698730,48.867132,2.3685490000000002,,Paris,"['Jules Ferri, N8', 'Paris', 'France']",Hostel,75011,11,0
Hôtel de Nevers,4e44479dfa76eeb2dac1b8b9,48.866226285306674,2.3674147094316726,,Paris,"['Paris', 'France']",Hotel,75011,11,1
L'Hotel de Mericourt,4cbddbd54c60a093372b59ca,48.864014000000005,2.372007,75011,Paris,"['50 rue de la folie méricourt', '75011 Paris', 'France']",Hostel,75011,11,0
Hotel des Métallos,51b49ea8498edca48e1f16a3,48.864090933484704,2.3719084445496024,,Paris,"['50 Rúe De La Folie Méricourt', 'Paris', 'France']",Hotel,75011,11,11
notre nid d'amour á paris,5a6871cf64c8e1020cea553b,48.86594,2.367483,75011,Paris,"['75011 Paris', 'France']",Hotel,75011,11,0
Hôtel Plessis,4adcda02f964a5209f3121e3,48.86614307968338,2.3684544657245667,75011,Paris,"['25 Rue du Grand Prieuré', '75011 Paris', 'France']",Hotel,75011,11,0
Hôtel Printania,4de244d5d22d2a4ecdc11a8c,48.86455225733518,2.3667666965234986,75011,Paris,"['16 boulevard du Temple', '75011 Paris', 'France']",Hotel,75011,11,0
Hôtel Américain,4bd70b88304fce72c21433ab,48.86477354053942,2.3648111935198264,75003,Paris,"['72 rue Charlot', '75003 Paris', 'France']",Hotel,75003,3,1
Grand Hotel De L'Avenue,4df271f2e4cda09e6d9f727f,48.86655209550007,2.36784667047403,,Paris,"['Paris', 'France']",Hotel,75011,11,2
Mary S Hotel,4e84bdff2fb6611bdfd70578,48.86410085902561,2.3683024949913616,75011,Paris,"['15, rue de Malte', '75011 Paris', 'France']",Hotel,75011,11,0
Hotel Aquarelle,4d6269bcd7206ea850b80af2,48.865377,2.3654359,,,['France'],Hotel,75011,11,0
street hotel,536e400c498e8fb6a6a57cef,48.863953050591384,2.3659580079774267,,,['France'],Resort,75003,3,0
Le Grand Hotel Republique,4d3e02a2d2c8f04dc41f6f72,48.86417689475481,2.3676270051392314,,Paris,"['Paris', 'France']",Motel,75011,11,0
Hotel Mondia,4caff4831463a143963299a9,48.866339,2.368357,,,['France'],Hotel,75011,11,0
Waytostay,4d41e55eaed776eb22696897,48.86392,2.3659,75003,Paris,"['Rue de Turenne, 03ème Marais', '75003 Paris', 'France']",Hotel,75003,3,0
Room With A View,51ea7207498e942ea72ea6ee,48.867779,2.3701950000000003,,Paris,"['Rue de la Pierre Levée', 'Paris', 'France']",Bed & Breakfast,75011,11,0
Connect Hotel,517f6de4498eedb4ca714694,48.86623001098633,2.367151498794556,,,['France'],Hotel,75011,11,0
Hotel Meteore,5515ded8498ea477174fe64e,48.86307081521089,2.364575052726689,75003,Paris,"['115 Rue De Turenne (Filles Du Calvaire)', '75003 Paris', 'France']",Hotel,75003,3,0
Hôtel Voltaire Republique,4adcda02f964a5209d3121e3,48.86583125629386,2.3666324784390547,75011,Paris,"['10 boulevard Voltaire', '75011 Paris', 'France']",Hotel,75011,11,1
Hôtel Angely,4f2bc3c1e4b03d6f9263bda7,48.8661506546957,2.368514714195424,75011,Paris,"['22 rue du Grand-Prieuré', '75011 Paris', 'France']",Hotel,75011,11,10
Général Hôtel,4adcda03f964a520d43121e3,48.866356168458346,2.3669085508722763,75011,Paris,"['5-7 rue Rampon', '75011 Paris', 'France']",Hotel,75011,11,0
Cosmos Hôtel,4d36bb414d8a6dcbf839633f,48.866509618142636,2.372555537490596,75011,Paris,"['35 rue Jean-Pierre Timbaud', '75011 Paris', 'France']",Bed & Breakfast,75011,11,6
Le Studio Normandie,4dfbf3abc65b31579b2ccb2a,48.863933,2.364131,,Paris,"['14 Rue de Normandie', 'Paris', 'France']",Bed & Breakfast,75003,3,0
Hôtel Best Western Saint Martin Bastille,5633a1bf498e59191a3d5d42,48.8645224,2.3711605,75011,Paris,"['114 boulevard Richard Lenoir', '75011 Paris', 'France']",Hotel,75011,11,0
Notre Dame Hotel,4c88131d97828cfacb1e99aa,48.86604161980793,2.367382049560547,,Paris,"['Rue Malte', 'Paris', 'France']",Hotel,75011,11,0
Ibis Styles Paris République (ex All Seasons),4c097bcca1b32d7febc597f0,48.86917772650181,2.3642728758920817,75010,Paris,"['9 Rue Léon Jouhaux (Rue Yves Toudic)', '75010 Paris', 'France']",Hotel,75010,10,14
Hotel Aix Europe,5977c05df427de7d9e51aac3,48.870102,2.369886,,,['France'],Hotel,75010,10,2
The Element Hôtel,5362ae56498e17304bb163ea,48.869945925886775,2.3697571456432343,75010,Paris,"[""3 rue d'Aix"", '75010 Paris', 'France']",Hotel,75010,10,4
La Planque Hotel,5bd712ca018cbb002c85b76e,48.871913,2.3700229999999998,75010,Paris,"['75010 Paris', 'France']",Hotel,75010,10,4
Absolute,4adcda04f964a520f93121e3,48.86888500152272,2.367987824427644,75011,Paris,"['1 Rue de la Fontaine au Roi', '75011 Paris', 'France']",Hotel,75011,11,15
Hotel ibis Styles Paris République Le Marais,580f1b1e38fa7d6a387d8c7a,48.86914,2.364099,75010,Paris,"['9  rue Leon Jouhaux', '75010 Paris', 'France']",Hotel,75010,10,2
Love Nest By The Canal,519b49f4498ea752bfaed47a,48.871806392893745,2.370715011290447,7501,Paris,"['27 Rue Jacques Louvel Tessier', '7501 Paris', 'France']",Bed & Breakfast,75010,10,1
Hotel International Paris,549046e4498e45273beefa15,48.868614815325486,2.3714317487062604,75011,Paris,"['6, Rue Auguste Barbier', '75011 Paris', 'France']",Hotel,75011,11,2
Waytostay,4d41e4c2aed776eb3f506897,48.868559999999995,2.37141,75011,Paris,"[""Rue de l'Orillon, 11ème La Bastille"", '75011 Paris', 'France']",Hotel,75011,11,0
Hotel Hibiscus Republique,4ddc386a45ddaa53eda48abf,48.867965000000005,2.365757,75011,Paris,"['rue de malte 66', '75011 Paris', 'France']",Hotel,75011,11,1
Hotel International,4de55263c65b98fadae1ed28,48.86855573750623,2.371500483596194,,Paris,"['Paris', 'France']",Hotel,75011,11,3
AirBnB Marie Et Louise,5634ff6c498e20709a25b1c6,48.87182889470967,2.3664972909776805,,Paris,"['Rue Marie Et Louise', 'Paris', 'France']",Bed & Breakfast,75010,10,0
Hotel Du Centre,51876c29498e4ba5f43bd73c,48.869846,2.370633,,,['France'],Hotel,75011,11,0
My Hotel,507e6cebe4b06a5eeb448692,48.868609714577396,2.3668825027428007,,,['France'],Hotel,75011,11,0
Hôtel Bristol République,519b686e498ede28545f622a,48.86791208930934,2.3654338918477595,75011,Paris,"['68 rue de Malte', '75011 Paris', 'France']",Hotel,75011,11,1
Hotel Les Deux Girafes,5bc1aa40deb495002596b2fb,48.863825,2.375035,75011,Paris,"['75011 Paris', 'France']",Hotel,75011,11,3
Hotel FABRIC,51bedfb08bbd105b340d254b,48.86315286059418,2.3728324024555443,75011,Paris,"['31 Rue de la Folie Méricourt', '75011 Paris', 'France']",Bed & Breakfast,75011,11,41
Hôtel La Nouvelle République,5a770c106c08d14e61f55dd4,48.86691648653129,2.3794848471879964,75011,Paris,"['9 rue Moret', '75011 Paris', 'France']",Hotel,75011,11,3
Hôtel de Nemours,4d2c18493c7954813e07ee9b,48.865208808787926,2.3728403449058533,75011,Paris,"['8 rue de Nemours', '75011 Paris', 'France']",Hotel,75011,11,1
